date,temp_avg,hum_avg,rainfall,sunshine,wind_velo
2011-05-08,191.9,586.0,45.900000000000006,28.3,20.0
2011-05-15,195.0,579.0,91.0,44.2,24.0
2011-05-22,198.2,536.0,17.9,54.5,25.0
2011-05-29,192.3,525.0,0.0,55.4,24.0
2011-06-05,197.3,538.0,30.8,34.8,30.0
2011-06-12,182.6,522.0,0.0,55.0,24.0
2011-06-19,176.6,504.0,0.0,55.0,25.0
2011-06-26,180.5,520.0,0.0,51.4,26.0
2011-07-03,185.6,533.0,0.5,43.9,26.0
2011-07-10,182.9,522.0,23.7,54.9,27.0
2011-07-17,192.5,536.0,1.5,55.2,28.0
2011-07-24,187.5,537.0,5.5,55.6,27.0
2011-07-31,183.6,502.0,0.0,45.8,31.0
2011-08-07,183.2,511.0,0.0,51.5,28.0
2011-08-14,184.9,523.0,0.0,54.3,26.0
2011-08-21,184.79999999999998,507.0,0.0,55.4,28.0
2011-08-28,183.0,477.0,0.0,54.8,27.0
2011-09-04,187.9,508.0,0.0,51.3,26.0
2011-09-11,188.7,491.0,0.0,52.8,30.0
2011-09-18,192.5,513.0,0.0,52.7,31.0
2011-09-25,192.0,480.0,0.0,56.0,25.0
2011-10-02,191.2,475.0,0.0,55.2,27.0
2011-10-09,189.7,462.0,0.0,51.5,29.0
2011-10-16,196.5,466.0,0.0,53.0,29.0
2011-10-23,204.3,483.0,0.0,55.1,32.0
2011-10-30,207.9,490.0,9.7,54.4,28.0
2011-11-06,198.4,515.0,14.6,33.8,24.0
2011-11-13,194.0,551.0,82.6,33.8,25.0
2011-11-20,198.7,536.0,57.5,43.0,23.0
2011-11-27,199.1,530.0,81.6,44.9,28.0
2011-12-04,200.2,559.0,38.6,32.3,26.0
2011-12-11,193.0,563.0,58.8,24.2,23.0
2011-12-18,193.4,578.0,85.0,29.4,26.0
2011-12-25,193.9,590.0,109.6,23.0,27.0
2012-01-01,194.8,559.0,160.10000000000002,24.7,22.0
2012-01-08,187.6,539.0,0.0,56.0,21.0
2012-01-15,185.5,546.0,72.69999999999999,48.9,25.0
2012-01-22,188.6,544.0,158.4,32.6,29.0
2012-01-29,192.3,514.0,30.2,46.0,41.0
2012-02-05,183.1,557.0,162.3,25.5,26.0
2012-02-12,191.0,528.0,70.3,42.7,29.0
2012-02-19,197.8,483.0,19.8,38.9,23.0
2012-02-26,196.6,498.0,17.6,37.4,24.0
2012-03-04,192.4,515.0,56.2,19.5,24.0
2012-03-11,188.3,543.0,51.9,10.6,32.0
2012-03-18,189.7,551.0,70.1,12.7,41.0
2012-03-25,192.8,505.0,22.7,35.7,25.0
2012-04-01,196.7,484.0,27.1,45.4,43.0
2012-04-08,192.8,516.0,70.1,37.6,25.0
2012-04-15,202.3,471.0,12.5,51.5,26.0
2012-04-22,200.5,486.0,5.3,50.4,26.0
2012-04-29,200.1,475.0,20.4,47.1,25.0
2012-05-06,198.0,500.0,11.1,46.8,26.0
2012-05-13,194.9,478.0,28.0,39.2,25.0
2012-05-20,197.7,528.0,76.0,38.9,26.0
2012-05-27,191.9,425.0,0.0,54.2,29.0
2012-06-03,192.1,463.0,0.4,43.4,26.0
2012-06-10,194.0,496.0,6.5,46.9,28.0
2012-06-17,188.4,468.0,55.3,47.0,26.0
2012-06-24,188.7,460.0,5.9,47.7,27.0
2012-07-01,183.4,446.0,0.0,56.0,24.0
2012-07-08,184.6,447.0,0.0,44.4,26.0
2012-07-15,187.3,448.0,0.0,51.2,25.0
2012-07-22,185.0,449.0,0.0,44.6,26.0
2012-07-29,181.1,420.0,0.0,56.0,28.0
2012-08-05,182.8,431.0,0.0,55.3,30.0
2012-08-12,184.8,421.0,0.0,56.0,29.0
2012-08-19,182.8,403.0,0.0,56.0,29.0
2012-08-26,181.29999999999998,407.0,0.0,55.7,28.0
2012-09-02,187.7,405.0,0.0,47.3,31.0
2012-09-09,189.5,414.0,0.0,56.0,30.0
2012-09-16,191.3,398.0,0.0,54.1,29.0
2012-09-23,195.8,388.0,0.0,56.0,31.0
2012-09-30,196.4,395.0,0.0,54.4,26.0
2012-10-07,201.7,400.0,0.0,51.8,28.0
2012-10-14,206.7,411.0,1.0,53.0,32.0
2012-10-21,207.6,413.0,1.1,52.1,30.0
2012-10-28,207.0,385.0,0.0,54.3,29.0
2012-11-04,211.4,414.0,0.0,46.5,27.0
2012-11-11,213.1,405.0,0.0,50.5,26.0
2012-11-18,210.4,425.0,4.4,43.9,28.0
2012-11-25,201.1,476.0,7.7,29.700000000000003,27.0
2012-12-02,206.0,475.0,47.1,47.2,25.0
2012-12-09,197.7,505.0,41.1,24.6,23.0
2012-12-16,195.1,519.0,20.1,23.4,27.0
2012-12-23,198.1,497.0,65.5,30.3,25.0
2012-12-30,193.6,554.0,43.1,20.1,24.0
2013-01-06,188.4,544.0,58.2,52.6,23.0
2013-01-13,187.7,537.0,18.5,55.5,23.0
2013-01-20,186.0,561.0,166.8,36.6,26.0
2013-01-27,190.4,517.0,68.0,44.9,43.0
2013-02-03,186.2,553.0,163.10000000000002,24.0,27.0
2013-02-10,188.3,528.0,77.5,39.8,29.0
2013-02-17,198.7,476.0,18.8,45.7,24.0
2013-02-24,195.1,509.0,3.8,29.0,24.0
2013-03-03,193.4,501.0,71.0,27.9,24.0
2013-03-10,190.7,526.0,50.199999999999996,13.4,30.0
2013-03-17,187.6,568.0,71.8,13.3,43.0
2013-03-24,192.0,507.0,22.7,29.6,26.0
2013-03-31,197.6,479.0,10.0,45.9,42.0
2013-04-07,192.8,521.0,71.4,36.7,25.0
2013-04-14,200.7,469.0,19.1,52.2,26.0
2013-04-21,202.0,488.0,14.5,50.8,26.0
2013-04-28,199.7,470.0,9.0,48.8,25.0
2013-05-05,198.3,501.0,22.5,45.8,26.0
2013-05-12,194.4,480.0,28.0,41.7,25.0
2013-05-19,197.5,532.0,76.0,33.3,26.0
2013-05-26,192.9,432.0,0.0,54.2,29.0
2013-06-02,193.4,507.0,0.4,40.3,22.0
2013-06-09,196.0,602.0,0.0,29.400000000000002,14.0
2013-06-16,196.0,602.0,0.0,29.400000000000002,14.0
2013-06-23,198.0,586.0,41.5,40.2,12.0
2013-06-30,198.2,560.0,1.0,54.3,22.0
2013-07-07,187.6,586.0,55.300000000000004,29.5,22.0
2013-07-14,190.0,580.0,34.1,38.1,17.0
2013-07-21,187.4,552.0,19.0,36.3,17.0
2013-07-28,194.1,546.0,0.8,61.3,28.0
2013-08-04,183.9,513.0,0.0,62.1,22.0
2013-08-11,188.7,522.0,0.0,61.9,22.0
2013-08-18,187.0,507.0,0.0,65.1,24.0
2013-08-25,188.4,494.0,0.0,68.0,24.0
2013-09-01,195.0,513.0,0.6,69.2,27.0
2013-09-08,193.9,503.0,0.2,67.4,28.0
2013-09-15,192.8,485.0,0.0,62.8,26.0
2013-09-22,194.4,492.0,0.0,63.0,21.0
2013-09-29,194.2,487.0,0.0,63.2,22.0
2013-10-06,198.0,479.0,0.0,63.9,23.0
2013-10-13,202.8,460.0,0.0,63.8,23.0
2013-10-20,207.2,491.0,3.4,62.6,28.0
2013-10-27,211.3,468.0,0.0,66.0,22.0
2013-11-03,207.0,481.0,0.2,48.0,18.0
2013-11-10,210.5,481.0,0.0,55.3,23.0
2013-11-17,198.6,552.0,5.3,35.699999999999996,19.0
2013-11-24,197.2,541.0,12.9,23.6,19.0
2013-12-01,193.6,563.0,89.80000000000001,26.8,18.0
2013-12-08,200.3,559.0,87.5,38.2,17.0
2013-12-15,191.8,600.0,48.8,26.1,16.0
2013-12-22,184.5,628.0,154.5,16.9,18.0
2013-12-29,196.0,531.0,66.4,31.5,21.0
2014-01-05,189.7,571.0,218.6,26.3,22.0
2014-01-12,192.5,595.0,42.8,33.9,15.0
2014-01-19,192.9,550.0,3.6,26.1,36.0
2014-01-26,186.4,577.0,11.8,34.5,36.0
2014-02-02,189.8,579.0,59.1,36.4,37.0
2014-02-09,193.2,575.0,39.6,29.3,29.0
2014-02-16,189.5,584.0,69.9,29.2,24.0
2014-02-23,186.3,598.0,111.30000000000001,33.6,20.0
2014-03-02,193.2,567.0,83.7,46.9,19.0
2014-03-09,192.8,584.0,145.1,39.3,15.0
2014-03-16,193.5,586.0,178.6,40.1,18.0
2014-03-23,195.9,576.0,51.1,34.9,14.0
2014-03-30,200.7,539.0,67.3,50.9,17.0
2014-04-06,204.9,536.0,16.3,54.0,17.0
2014-04-13,191.7,585.0,51.5,31.299999999999997,15.0
2014-04-20,195.9,575.0,26.9,41.9,14.0
2014-04-27,198.7,588.0,164.8,44.2,14.0
2014-05-04,205.0,553.0,34.8,44.8,18.0
2014-05-11,207.3,535.0,17.8,55.7,23.0
2014-05-18,201.8,553.0,46.5,49.2,21.0
2014-05-25,202.0,554.0,32.8,55.2,18.0
2014-06-01,200.9,538.0,1.5,59.0,20.0
2014-06-08,201.5,531.0,2.2,62.3,21.0
2014-06-15,199.4,554.0,34.4,52.3,18.0
2014-06-22,199.1,566.0,164.3,50.6,23.0
2014-06-29,199.5,544.0,0.0,56.5,25.0
2014-07-06,195.3,536.0,6.1000000000000005,60.400000000000006,28.0
2014-07-13,194.7,543.0,0.8,53.7,22.0
2014-07-20,188.3,529.0,1.8,50.4,20.0
2014-07-27,192.0,544.0,40.0,49.0,24.0
2014-08-03,191.6,542.0,0.0,58.0,27.0
2014-08-10,196.6,519.0,0.0,64.1,31.0
2014-08-17,186.9,502.0,0.0,64.5,23.0
2014-08-24,189.9,513.0,0.0,65.5,24.0
2014-08-31,186.2,503.0,0.0,65.9,25.0
2014-09-07,188.3,497.0,0.0,60.300000000000004,26.0
2014-09-14,189.1,466.0,0.0,66.3,23.0
2014-09-21,191.6,487.0,0.0,64.7,25.0
2014-09-28,193.1,460.0,0.0,65.9,23.0
2014-10-05,197.5,470.0,0.0,65.2,23.0
2014-10-12,199.7,459.0,0.0,64.0,22.0
2014-10-19,203.5,474.0,0.0,60.1,28.0
2014-10-26,206.2,465.0,0.0,67.9,27.0
2014-11-02,206.4,467.0,0.0,69.2,24.0
2014-11-09,211.0,466.0,2.6,66.0,21.0
2014-11-16,208.4,475.0,9.0,51.7,20.0
2014-11-23,211.3,500.0,21.8,57.3,20.0
2014-11-30,204.6,536.0,48.0,30.9,17.0
2014-12-07,192.5,576.0,73.2,18.3,17.0
2014-12-14,196.9,561.0,41.1,30.2,19.0
2014-12-21,196.6,580.0,141.4,37.8,16.0
2014-12-28,197.6,578.0,71.3,40.199999999999996,13.0
2015-01-04,193.70000000000002,572.0,73.3,22.0,19.0
2015-01-11,199.9,525.0,68.3,42.2,24.0
2015-01-18,192.3,579.0,88.3,36.2,19.0
2015-01-25,189.1,594.0,162.2,24.5,21.0
2015-02-01,190.8,583.0,139.7,36.8,24.0
2015-02-08,189.5,588.0,248.3,48.4,17.0
2015-02-15,191.7,584.0,69.7,34.6,21.0
2015-02-22,191.4,581.0,102.8,49.3,20.0
2015-03-01,192.1,597.0,97.60000000000001,32.1,17.0
2015-03-08,187.8,590.0,129.4,32.699999999999996,23.0
2015-03-15,195.5,569.0,97.2,26.5,23.0
2015-03-22,195.6,576.0,247.0,39.3,18.0
2015-03-29,200.1,567.0,15.899999999999999,46.5,16.0
2015-04-05,200.9,561.0,60.099999999999994,48.9,19.0
2015-04-12,195.4,574.0,62.2,46.9,17.0
2015-04-19,196.1,584.0,67.0,39.4,16.0
2015-04-26,194.1,579.0,40.0,36.9,19.0
2015-05-03,189.3,610.0,80.4,19.5,14.0
2015-05-10,196.4,539.0,18.0,48.4,20.0
2015-05-17,203.9,525.0,0.0,60.7,29.0
2015-05-24,192.1,533.0,21.1,67.6,21.0
2015-05-31,200.6,545.0,82.3,63.0,25.0
2015-06-07,203.3,523.0,0.0,63.400000000000006,23.0
2015-06-14,195.3,526.0,0.0,51.8,21.0
2015-06-21,189.1,517.0,0.0,65.5,19.0
2015-06-28,188.8,523.0,0.0,62.5,20.0
2015-07-05,184.3,505.0,0.0,60.9,21.0
2015-07-12,186.0,523.0,0.0,52.4,29.0
2015-07-19,192.8,523.0,0.0,62.900000000000006,35.0
2015-07-26,189.2,536.0,1.6,62.6,27.0
2015-08-02,188.4,520.0,0.0,56.5,26.0
2015-08-09,187.6,529.0,17.900000000000002,57.7,28.0
2015-08-16,195.4,520.0,0.0,65.4,35.0
2015-08-23,182.9,512.0,0.0,66.0,26.0
2015-08-30,189.7,506.0,0.0,67.1,24.0
2015-09-06,190.4,490.0,0.0,67.5,24.0
2015-09-13,190.9,487.0,0.0,65.8,27.0
2015-09-20,192.9,484.0,0.0,63.7,28.0
2015-09-27,194.9,476.0,0.0,66.0,27.0
2015-10-04,198.5,496.0,0.0,62.3,32.0
2015-10-11,198.4,476.0,0.0,62.8,28.0
2015-10-18,201.2,470.0,0.0,65.7,27.0
2015-10-25,200.5,463.0,0.0,63.8,30.0
2015-11-01,207.9,463.0,0.0,60.6,27.0
2015-11-08,212.9,467.0,0.0,58.5,23.0
2015-11-15,212.1,486.0,0.0,56.8,21.0
2015-11-22,216.7,461.0,0.0,70.1,24.0
2015-11-29,212.0,509.0,52.6,52.8,18.0
2015-12-06,209.2,525.0,17.4,49.3,19.0
2015-12-13,208.9,535.0,57.7,43.3,19.0
2015-12-20,194.5,572.0,18.1,13.799999999999999,24.0
2015-12-27,202.7,534.0,11.4,42.3,22.0
2016-01-03,201.9,557.0,28.2,47.1,16.0
2016-01-10,209.5,530.0,12.4,65.6,16.0
2016-01-17,209.6,527.0,12.7,59.5,18.0
2016-01-24,192.8,611.0,111.1,30.9,15.0
2016-01-31,197.7,569.0,30.9,29.8,23.0
2016-02-07,195.4,585.0,141.5,23.6,19.0
2016-02-14,193.0,599.0,173.70000000000002,14.7,15.0
2016-02-21,197.1,586.0,111.7,43.5,15.0
2016-02-28,192.29999999999998,593.0,213.0,38.4,18.0
2016-03-06,195.6,590.0,51.0,36.2,20.0
2016-03-13,204.6,570.0,32.1,39.7,14.0
2016-03-20,204.0,563.0,53.9,37.9,14.0
2016-03-27,205.0,564.0,66.7,50.8,15.0
2016-04-03,198.5,588.0,116.2,32.2,14.0
2016-04-10,202.3,580.0,128.3,42.0,16.0
2016-04-17,202.3,585.0,32.5,38.3,17.0
2016-04-24,205.2,552.0,6.0,47.2,22.0
2016-05-01,208.9,529.0,0.2,55.9,20.0
2016-05-08,205.0,575.0,129.4,45.7,14.0
2016-05-15,208.8,560.0,45.599999999999994,49.8,19.0
2016-05-22,206.8,551.0,105.8,54.3,16.0
2016-05-29,205.5,545.0,19.9,55.5,21.0
2016-06-05,200.8,563.0,92.7,41.2,17.0
2016-06-12,204.2,551.0,5.3999999999999995,50.4,20.0
2016-06-19,195.9,590.0,55.599999999999994,37.800000000000004,16.0
2016-06-26,197.8,562.0,43.0,45.5,16.0
2016-07-03,193.4,593.0,68.5,35.5,17.0
2016-07-10,201.1,547.0,0.2,65.3,25.0
2016-07-17,197.0,593.0,56.3,40.4,20.0
2016-07-24,192.4,595.0,83.1,40.8,16.0
2016-07-31,196.8,530.0,69.7,57.900000000000006,24.0
2016-08-07,193.7,549.0,88.5,52.7,18.0
2016-08-14,198.0,539.0,6.1,52.1,23.0
2016-08-21,197.4,514.0,0.0,57.5,23.0
2016-08-28,195.2,523.0,6.1,59.4,23.0
2016-09-04,204.5,516.0,1.9,64.0,27.0
2016-09-11,204.3,502.0,2.0,60.2,26.0
2016-09-18,204.6,513.0,13.6,57.3,23.0
2016-09-25,202.5,554.0,122.19999999999999,50.8,19.0
2016-10-02,197.3,567.0,126.8,39.8,15.0
2016-10-09,200.2,567.0,141.1,35.2,19.0
2016-10-16,199.8,556.0,142.0,32.4,19.0
2016-10-23,201.1,542.0,9.3,51.9,21.0
2016-10-30,197.4,564.0,75.1,37.2,14.0
2016-11-06,211.1,511.0,3.6,55.3,14.0
2016-11-13,199.6,554.0,40.4,38.7,15.0
2016-11-20,201.8,562.0,20.6,36.8,13.0
2016-11-27,200.3,571.0,30.5,43.9,16.0
2016-12-04,195.2,589.0,73.9,34.5,13.0
2016-12-11,196.6,576.0,38.099999999999994,14.5,18.0
2016-12-18,194.0,576.0,10.5,19.1,22.0
2016-12-25,204.4,526.0,28.8,42.2,32.0
2017-01-01,196.7,578.0,120.3,36.9,18.0
2017-01-08,198.8,569.0,33.7,33.6,21.0
2017-01-15,194.2,581.0,60.4,43.5,20.0
2017-01-22,189.4,603.0,158.1,19.3,14.0
2017-01-29,189.1,596.0,80.0,26.7,28.0
2017-02-05,192.5,564.0,68.1,19.0,30.0
2017-02-12,193.7,564.0,10.0,29.2,40.0
2017-02-19,191.3,599.0,113.5,38.0,18.0
2017-02-26,196.3,575.0,19.8,36.8,16.0
2017-03-05,197.8,566.0,88.9,42.4,13.0
2017-03-12,196.5,561.0,9.2,29.6,16.0
2017-03-19,195.7,576.0,99.9,34.5,16.0
2017-03-26,192.3,573.0,48.6,27.3,21.0
2017-04-02,193.7,587.0,19.599999999999998,31.5,14.0
2017-04-09,190.8,597.0,69.1,16.900000000000002,13.0
2017-04-16,202.3,544.0,34.3,46.2,14.0
2017-04-23,197.9,580.0,158.29999999999998,43.3,15.0
2017-04-30,201.7,548.0,20.299999999999997,47.3,14.0
2017-05-07,202.8,551.0,59.2,47.4,19.0
2017-05-14,201.6,526.0,0.4,51.5,20.0
2017-05-21,200.3,512.0,0.0,61.2,18.0
2017-05-28,198.5,522.0,0.2,65.7,20.0
2017-06-04,198.2,548.0,14.799999999999999,32.6,16.0
2017-06-11,199.0,539.0,1.9,50.900000000000006,20.0
2017-06-18,194.29999999999998,566.0,39.599999999999994,39.699999999999996,19.0
2017-06-25,193.0,549.0,6.8,43.9,22.0
2017-07-02,196.6,542.0,7.0,59.0,21.0
2017-07-09,194.6,524.0,0.0,60.300000000000004,16.0
2017-07-16,194.0,514.0,0.0,57.6,22.0
2017-07-23,190.5,532.0,29.3,58.9,22.0
2017-07-30,188.29999999999998,541.0,10.5,50.3,22.0
2017-08-06,187.8,510.0,0.0,60.8,19.0
2017-08-13,192.9,513.0,0.0,61.7,23.0
2017-08-20,189.2,507.0,0.0,58.8,22.0
2017-08-27,191.4,490.0,0.0,66.5,27.0
2017-09-03,193.1,484.0,0.0,62.8,29.0
2017-09-10,199.5,492.0,0.0,66.2,31.0
2017-09-17,196.4,493.0,0.0,55.5,26.0
2017-09-24,197.0,470.0,0.0,61.5,24.0
2017-10-01,204.5,511.0,0.3,46.9,25.0
2017-10-08,206.8,492.0,0.0,60.6,26.0
2017-10-15,211.9,472.0,0.0,62.8,26.0
2017-10-22,206.5,509.0,1.7,47.7,19.0
2017-10-29,208.8,500.0,81.3,44.7,20.0
2017-11-05,207.0,477.0,16.5,55.4,20.0
2017-11-12,207.5,510.0,0.0,43.8,19.0
2017-11-19,192.1,590.0,88.8,26.6,19.0
2017-11-26,190.6,607.0,110.4,22.1,15.0
2017-12-03,193.8,589.0,97.9,16.799999999999997,15.0
2017-12-10,200.5,569.0,43.9,46.2,20.0
2017-12-17,191.9,591.0,164.1,31.2,19.0
2017-12-24,197.20000000000002,537.0,189.6,23.6,24.0
2017-12-31,196.4,560.0,47.0,29.4,20.0
2018-01-07,195.1,585.0,122.2,34.4,13.0
2018-01-14,193.5,570.0,54.0,20.2,22.0
2018-01-21,194.3,560.0,61.300000000000004,10.4,24.0
2018-01-28,192.1,577.0,51.5,25.9,34.0
2018-02-04,191.4,575.0,77.1,32.9,31.0
2018-02-11,189.5,580.0,132.39999999999998,39.8,22.0
2018-02-18,194.4,558.0,111.89999999999999,41.1,32.0
2018-02-25,188.8,594.0,172.4,38.3,15.0
2018-03-04,192.2,598.0,56.699999999999996,35.7,13.0
2018-03-11,190.6,599.0,147.8,36.5,15.0
2018-03-18,191.2,588.0,129.5,31.5,16.0
2018-03-25,195.9,564.0,52.3,42.5,17.0
2018-04-01,194.7,575.0,90.9,42.2,18.0
2018-04-08,201.3,543.0,150.5,60.7,19.0
2018-04-15,206.1,525.0,9.3,61.7,23.0
2018-04-22,204.6,548.0,39.8,53.7,19.0
2018-04-29,202.3,538.0,55.9,51.6,17.0
2018-05-06,198.8,499.0,0.0,63.6,23.0
2018-05-13,200.9,524.0,0.0,63.7,22.0
2018-05-20,202.8,531.0,0.1,51.7,21.0
2018-05-27,205.1,528.0,0.0,49.099999999999994,24.0
2018-06-03,194.7,520.0,57.9,58.0,18.0
2018-06-10,197.5,547.0,20.2,58.699999999999996,20.0
2018-06-17,195.1,524.0,0.0,58.1,24.0
2018-06-24,195.7,542.0,55.6,48.7,25.0
2018-07-01,192.7,521.0,0.0,64.1,19.0
2018-07-08,185.9,524.0,0.0,60.3,19.0
2018-07-15,186.1,510.0,0.0,62.5,23.0
2018-07-22,187.8,526.0,0.0,64.3,22.0
2018-07-29,185.9,517.0,0.0,65.3,20.0
2018-08-05,183.6,496.0,0.0,62.9,20.0
2018-08-12,187.8,507.0,0.0,60.0,24.0
2018-08-19,185.4,495.0,0.0,63.4,26.0
2018-08-26,187.1,508.0,0.0,65.7,25.0
2018-09-02,191.9,520.0,0.0,58.5,25.0
2018-09-09,195.0,472.0,39.0,57.0,24.0
2018-09-16,193.8,459.0,0.0,61.5,24.0
2018-09-23,199.8,499.0,0.0,48.7,21.0
2018-09-30,197.9,470.0,0.0,63.2,28.0
2018-10-07,200.6,484.0,0.0,59.6,30.0
2018-10-14,202.5,468.0,0.0,61.9,23.0
2018-10-21,207.5,462.0,0.0,65.3,24.0
2018-10-28,211.3,464.0,0.0,65.3,22.0
2018-11-04,207.4,467.0,38.7,50.3,24.0
2018-11-11,206.1,528.0,27.0,36.2,16.0
2018-11-18,214.9,482.0,14.2,51.7,18.0
2018-11-25,206.5,505.0,19.5,57.6,20.0
2018-12-02,196.6,575.0,166.3,19.6,15.0
2018-12-09,204.8,544.0,78.4,43.8,18.0
2018-12-16,203.3,559.0,170.0,23.1,15.0
2018-12-23,200.6,552.0,192.1,26.099999999999998,12.0
2018-12-30,203.6,514.0,47.8,16.7,19.0
2019-01-06,198.4,557.0,46.3,26.0,22.0
2019-01-13,202.9,544.0,8.9,43.0,15.0
2019-01-20,193.4,592.0,187.2,39.2,19.0
2019-01-27,188.6,591.0,222.9,24.9,39.0
2019-02-03,190.7,587.0,200.7,25.3,22.0
2019-02-10,192.5,589.0,157.8,42.9,19.0
2019-02-17,197.6,566.0,82.0,34.6,15.0
2019-02-24,195.3,577.0,10.7,38.3,13.0
2019-03-03,200.5,568.0,126.7,42.7,19.0
2019-03-10,194.2,572.0,19.6,32.6,16.0
2019-03-17,192.1,578.0,73.0,33.9,17.0
2019-03-24,191.9,602.0,126.3,37.2,21.0
2019-03-31,197.1,580.0,8.8,31.0,13.0
2019-04-07,194.6,601.0,107.0,39.8,11.0
2019-04-14,195.0,602.0,139.3,30.4,11.0
2019-04-21,203.1,575.0,38.099999999999994,45.7,17.0
2019-04-28,203.8,552.0,2.4,62.6,21.0
2019-05-05,197.3,584.0,98.2,42.8,12.0
2019-05-12,199.9,542.0,1.5,60.1,14.0
2019-05-19,198.5,536.0,0.0,54.3,18.0
2019-05-26,199.4,522.0,0.0,67.2,16.0
2019-06-02,196.8,540.0,0.0,66.4,20.0
2019-06-09,194.7,554.0,0.0,50.3,19.0
2019-06-16,197.3,526.0,0.0,52.099999999999994,18.0
2019-06-23,184.4,530.0,0.0,66.0,20.0
2019-06-30,181.6,530.0,0.0,63.7,18.0
2019-07-07,189.0,542.0,0.8,60.0,20.0
2019-07-14,182.3,522.0,0.0,65.1,21.0
2019-07-21,187.1,513.0,0.0,52.7,17.0
2019-07-28,184.4,523.0,0.0,62.7,17.0
2019-08-04,183.6,514.0,0.0,65.5,20.0
2019-08-11,181.3,500.0,0.0,64.7,20.0
2019-08-18,189.6,512.0,0.0,67.0,25.0
2019-08-25,190.6,502.0,0.0,67.0,23.0
2019-09-01,186.0,514.0,0.0,64.1,22.0
2019-09-08,187.0,495.0,0.0,64.6,20.0
2019-09-15,189.0,479.0,0.0,65.6,25.0
2019-09-22,192.4,499.0,0.0,62.1,25.0
2019-09-29,196.7,507.0,0.0,66.2,24.0
2019-10-06,197.0,482.0,0.0,68.4,23.0
2019-10-13,201.6,482.0,0.0,65.7,22.0
2019-10-20,202.2,478.0,0.0,63.099999999999994,20.0
2019-10-27,203.6,470.0,0.0,68.1,24.0
2019-11-03,204.5,494.0,24.9,51.2,18.0
2019-11-10,213.5,450.0,0.0,66.4,18.0
2019-11-17,210.4,486.0,0.0,53.4,21.0
2019-11-24,213.3,460.0,0.0,68.4,19.0
2019-12-01,215.7,473.0,1.5,64.0,18.0
2019-12-08,215.2,495.0,31.5,52.9,17.0
2019-12-15,203.9,543.0,26.0,52.8,12.0
2019-12-22,205.9,541.0,49.50000000000001,37.6,14.0
2019-12-29,202.6,550.0,85.1,37.1,14.0
2020-01-05,197.4,571.0,41.3,25.4,24.0
2020-01-12,193.6,584.0,159.3,30.6,19.0
2020-01-19,203.2,558.0,27.7,44.800000000000004,19.0
2020-01-26,201.6,574.0,66.10000000000001,47.0,15.0
2020-02-02,195.0,590.0,242.2,36.9,16.0
2020-02-09,196.0,578.0,23.8,43.1,25.0
2020-02-16,194.1,612.0,55.800000000000004,24.1,12.0
2020-02-23,189.3,605.0,146.6,33.0,21.0
2020-03-01,196.4,596.0,157.3,38.2,23.0
2020-03-08,192.5,608.0,132.6,27.7,17.0
2020-03-15,201.4,568.0,37.4,40.2,13.0
2020-03-22,201.1,569.0,34.0,50.8,16.0
2020-03-29,193.8,603.0,76.9,42.6,13.0
2020-04-05,200.9,581.0,42.4,33.7,11.0
2020-04-12,194.70000000000002,592.0,44.1,43.9,15.0
2020-04-19,198.2,594.0,94.8,44.2,12.0
2020-04-26,206.1,555.0,92.5,51.3,22.0
2020-05-03,200.1,549.0,76.7,52.1,17.0
2020-05-10,202.7,572.0,73.7,54.7,22.0
2020-05-17,200.2,565.0,55.8,53.0,19.0
2020-05-24,197.8,595.0,13.3,40.2,12.0
2020-05-31,193.7,597.0,250.5,46.7,14.0
2020-06-07,194.2,574.0,6.5,38.2,20.0
2020-06-14,194.3,558.0,18.0,57.0,18.0
2020-06-21,196.6,560.0,19.5,49.5,20.0
2020-06-28,190.7,539.0,3.0,60.0,18.0
2020-07-05,191.1,546.0,0.0,66.7,18.0
2020-07-12,191.4,549.0,2.3,52.199999999999996,16.0
2020-07-19,196.4,530.0,0.0,52.2,22.0
2020-07-26,190.9,529.0,0.2,60.3,21.0
2020-08-02,182.9,520.0,0.4,64.8,19.0
2020-08-09,190.1,540.0,0.0,53.7,21.0
2020-08-16,196.8,555.0,29.0,58.3,22.0
2020-08-23,194.4,516.0,0.0,65.7,27.0
2020-08-30,192.0,516.0,0.0,60.9,25.0
2020-09-06,200.0,508.0,0.0,62.2,21.0
2020-09-13,199.9,486.0,0.0,63.3,26.0
2020-09-20,207.0,478.0,0.0,63.8,27.0
2020-09-27,208.6,476.0,0.0,63.699999999999996,28.0
2020-10-04,206.5,493.0,0.0,65.3,25.0
2020-10-11,203.9,494.0,0.0,46.1,21.0
2020-10-18,208.3,481.0,0.0,57.4,24.0
2020-10-25,203.2,532.0,40.8,37.5,19.0
2020-11-01,198.2,557.0,66.9,45.1,17.0
2020-11-08,203.1,541.0,65.8,41.9,17.0
2020-11-15,209.4,516.0,0.0,54.0,24.0
2020-11-22,210.5,514.0,16.6,61.5,21.0
2020-11-29,197.4,562.0,31.0,26.3,15.0
2020-12-06,190.0,608.0,160.2,17.8,13.0
2020-12-13,187.4,611.0,123.69999999999999,13.100000000000001,23.0
2020-12-20,188.2,600.0,164.8,21.2,15.0
2020-12-27,199.7,548.0,29.6,41.0,17.0
2021-01-03,187.1,626.0,230.6,18.0,16.0
2021-01-10,189.6,612.0,232.3,18.6,16.0
2021-01-17,194.4,576.0,23.8,10.9,16.0
